Date,X2
25-Jun-06,65.182
26-Jun-06,65.24
27-Jun-06,65.001
28-Jun-06,64.354
29-Jun-06,63.814
30-Jun-06,63.526
1-Jul-06,63.541
2-Jul-06,63.893
3-Jul-06,64.283
4-Jul-06,65.17
5-Jul-06,66.908
6-Jul-06,68.284
7-Jul-06,69.777
8-Jul-06,71.044
9-Jul-06,73.597
10-Jul-06,75.047
11-Jul-06,75.631
12-Jul-06,75.602
13-Jul-06,75.988
14-Jul-06,76.004
15-Jul-06,76.083
16-Jul-06,76.019
17-Jul-06,76.435
18-Jul-06,77.206
19-Jul-06,78.041
20-Jul-06,78.625
21-Jul-06,79.263
22-Jul-06,80.007
23-Jul-06,80.376
24-Jul-06,80.806
25-Jul-06,81.228
26-Jul-06,80.925
27-Jul-06,80.297
28-Jul-06,80.102
29-Jul-06,80.061
30-Jul-06,79.548
31-Jul-06,79.31
1-Aug-06,78.375
2-Aug-06,78.369
3-Aug-06,79.273
4-Aug-06,80.1
5-Aug-06,80.243
6-Aug-06,80.503
7-Aug-06,80.53
8-Aug-06,80.477
9-Aug-06,80.823
10-Aug-06,81.179
11-Aug-06,80.967
12-Aug-06,81.152
13-Aug-06,81.227
14-Aug-06,80.88
15-Aug-06,80.824
16-Aug-06,80.783
17-Aug-06,80.593
18-Aug-06,80.64
19-Aug-06,80.664
20-Aug-06,80.571
21-Aug-06,80.315
22-Aug-06,80.434
23-Aug-06,80.433
24-Aug-06,80.671
25-Aug-06,80.649
26-Aug-06,80.386
27-Aug-06,80.161
28-Aug-06,80.071
29-Aug-06,80.027
30-Aug-06,80.056
31-Aug-06,80.403
1-Sep-06,80.467
2-Sep-06,80.321
3-Sep-06,80.07
4-Sep-06,79.883
5-Sep-06,79.622
6-Sep-06,79.915
7-Sep-06,80.638
8-Sep-06,81.206
9-Sep-06,81.052
10-Sep-06,80.707
11-Sep-06,80.897
12-Sep-06,80.953
13-Sep-06,80.994
14-Sep-06,81.508
15-Sep-06,80.43
16-Sep-06,79.11
17-Sep-06,78.592
18-Sep-06,79.268
19-Sep-06,79.698
20-Sep-06,79.869
21-Sep-06,79.735
22-Sep-06,79.922
23-Sep-06,79.737
24-Sep-06,79.464
25-Sep-06,79.664
26-Sep-06,79.725
27-Sep-06,79.368
28-Sep-06,79.317
29-Sep-06,79.566
30-Sep-06,79.379
1-Oct-06,78.785
2-Oct-06,78.405
3-Oct-06,78.267
4-Oct-06,78.726
5-Oct-06,79.346
6-Oct-06,79.985
7-Oct-06,80.193
8-Oct-06,80.619
9-Oct-06,81.579
10-Oct-06,82.037
11-Oct-06,81.358
12-Oct-06,81.433
13-Oct-06,80.951
14-Oct-06,79.94
15-Oct-06,78.659
16-Oct-06,78.311
17-Oct-06,77.48
18-Oct-06,77.167
19-Oct-06,77.605
20-Oct-06,78.822
21-Oct-06,79.477
22-Oct-06,79.733
23-Oct-06,79.949
24-Oct-06,80.073
25-Oct-06,79.463
26-Oct-06,79.193
27-Oct-06,79.117
28-Oct-06,79.678
29-Oct-06,79.436
30-Oct-06,78.832
31-Oct-06,78.208
1-Nov-06,78.202
2-Nov-06,79.669
3-Nov-06,80.481
4-Nov-06,81.273
5-Nov-06,82.029
6-Nov-06,82.676
7-Nov-06,83.55
8-Nov-06,84.134
9-Nov-06,83.265
10-Nov-06,82.97
11-Nov-06,82.942
12-Nov-06,82.272
13-Nov-06,82.58
14-Nov-06,82.352
15-Nov-06,82.167
16-Nov-06,82.735
17-Nov-06,83.365
18-Nov-06,83.514
19-Nov-06,84.198
20-Nov-06,84.619
21-Nov-06,85.219
22-Nov-06,85.2
23-Nov-06,84.671
24-Nov-06,84.84
25-Nov-06,84.642
26-Nov-06,84.824
27-Nov-06,84.109
28-Nov-06,82.92
29-Nov-06,82.152
30-Nov-06,82.133
1-Dec-06,82.878
2-Dec-06,83.734
3-Dec-06,83.826
4-Dec-06,84.526
5-Dec-06,84.752
6-Dec-06,84.381
7-Dec-06,84.01
8-Dec-06,84.292
9-Dec-06,83.826
10-Dec-06,82.085
11-Dec-06,80.048
12-Dec-06,79.655
13-Dec-06,78.58
14-Dec-06,78.473
15-Dec-06,78.737
16-Dec-06,80.05
17-Dec-06,79.72
18-Dec-06,79.988
19-Dec-06,80.434
20-Dec-06,80.44
21-Dec-06,80.891
22-Dec-06,80.288
23-Dec-06,79.956
24-Dec-06,79.786
25-Dec-06,79.336
26-Dec-06,80.349
27-Dec-06,79.951
28-Dec-06,77.294
29-Dec-06,78.367
30-Dec-06,79.677
31-Dec-06,80.416
1-Jan-07,81.166
2-Jan-07,82.09
3-Jan-07,82.709
4-Jan-07,82.904
5-Jan-07,80.741
6-Jan-07,80.411
7-Jan-07,80.533
8-Jan-07,81.115
9-Jan-07,81.982
10-Jan-07,82.161
11-Jan-07,81.655
12-Jan-07,81.558
13-Jan-07,81.828
14-Jan-07,82.715
15-Jan-07,83.123
16-Jan-07,84.033
17-Jan-07,85
18-Jan-07,84.934
19-Jan-07,85.265
20-Jan-07,85.098
21-Jan-07,84.722
22-Jan-07,84.561
23-Jan-07,84.444
24-Jan-07,84.856
25-Jan-07,84.798
26-Jan-07,85.432
27-Jan-07,85.891
28-Jan-07,86.216
29-Jan-07,86.409
30-Jan-07,86.96
31-Jan-07,86.289
1-Feb-07,84.697
2-Feb-07,82.166
3-Feb-07,79.614
4-Feb-07,77.148
5-Feb-07,74.881
6-Feb-07,72.435
7-Feb-07,70.311
8-Feb-07,68.19
9-Feb-07,66.757
10-Feb-07,65.659
11-Feb-07,65.054
12-Feb-07,64.478
13-Feb-07,63.993
14-Feb-07,63.21
15-Feb-07,62.942
16-Feb-07,63.262
17-Feb-07,63.496
18-Feb-07,62.771
19-Feb-07,61.901
20-Feb-07,61.16
21-Feb-07,61.496
22-Feb-07,61.603
23-Feb-07,60.478
24-Feb-07,61.067
25-Feb-07,62.505
26-Feb-07,61.98
27-Feb-07,61.739
28-Feb-07,61.297
1-Mar-07,61.328
2-Mar-07,62.065
3-Mar-07,63.011
4-Mar-07,63.742
5-Mar-07,64.382
6-Mar-07,64.736
7-Mar-07,65.041
8-Mar-07,65.179
9-Mar-07,65.685
10-Mar-07,66.015
11-Mar-07,67.087
12-Mar-07,68.091
13-Mar-07,68.606
14-Mar-07,68.066
15-Mar-07,68.736
16-Mar-07,69.137
17-Mar-07,69.401
18-Mar-07,69.616
19-Mar-07,70.122
20-Mar-07,70.573
21-Mar-07,70.568
22-Mar-07,71.892
23-Mar-07,72.022
24-Mar-07,71.961
25-Mar-07,70.936
26-Mar-07,70.832
27-Mar-07,69.629
28-Mar-07,68.746
29-Mar-07,69.866
30-Mar-07,70.495
31-Mar-07,70.504
1-Apr-07,70.851
2-Apr-07,71.533
3-Apr-07,72.275
4-Apr-07,72.816
5-Apr-07,73.611
6-Apr-07,74.317
7-Apr-07,74.655
8-Apr-07,74.609
9-Apr-07,73.865
10-Apr-07,72.344
11-Apr-07,72.943
12-Apr-07,72.303
13-Apr-07,72.455
14-Apr-07,73.696
15-Apr-07,73.724
16-Apr-07,74.81
17-Apr-07,75.746
18-Apr-07,76.207
19-Apr-07,77.922
20-Apr-07,79.464
21-Apr-07,78.789
22-Apr-07,78.843
23-Apr-07,77.052
24-Apr-07,75.524
25-Apr-07,74.75
26-Apr-07,74.171
27-Apr-07,74.544
28-Apr-07,75.276
29-Apr-07,75.708
30-Apr-07,76.121
1-May-07,76.858
2-May-07,77.362
3-May-07,77.252
4-May-07,78.345
5-May-07,77.325
6-May-07,77.778
7-May-07,78.514
8-May-07,78.458
9-May-07,77.946
10-May-07,76.843
11-May-07,76.435
12-May-07,76.366
13-May-07,76.896
14-May-07,77.732
15-May-07,78.874
16-May-07,79.715
17-May-07,80.291
18-May-07,80.553
19-May-07,80.668
20-May-07,80.471
21-May-07,80.404
22-May-07,79.622
23-May-07,78.613
24-May-07,78.298
25-May-07,77.992
26-May-07,77.698
27-May-07,77.918
28-May-07,78.712
29-May-07,79.219
30-May-07,79.287
31-May-07,79.826
1-Jun-07,80.198
2-Jun-07,80.575
3-Jun-07,80.572
4-Jun-07,80.495
5-Jun-07,80.441
6-Jun-07,79.917
7-Jun-07,79.241
8-Jun-07,79.352
9-Jun-07,79.759
10-Jun-07,80.272
11-Jun-07,81.391
12-Jun-07,82.041
13-Jun-07,82.78
14-Jun-07,83.812
15-Jun-07,84.674
16-Jun-07,84.544
17-Jun-07,84.057
18-Jun-07,83.929
19-Jun-07,83.381
20-Jun-07,82.436
21-Jun-07,81.47
22-Jun-07,80.941
23-Jun-07,80.742
24-Jun-07,80.681
25-Jun-07,81.29
26-Jun-07,81.842
27-Jun-07,82.256
28-Jun-07,82.51
29-Jun-07,82.735
30-Jun-07,82.626
1-Jul-07,82.629
2-Jul-07,82.934
3-Jul-07,83.114
4-Jul-07,83.469
5-Jul-07,83.606
6-Jul-07,83.882
7-Jul-07,83.492
8-Jul-07,83.848
9-Jul-07,84.405
10-Jul-07,85.086
11-Jul-07,85.483
12-Jul-07,85.626
13-Jul-07,85.747
14-Jul-07,85.959
15-Jul-07,86.04
16-Jul-07,85.754
17-Jul-07,85.666
18-Jul-07,85.273
19-Jul-07,84.417
20-Jul-07,83.871
21-Jul-07,83.459
22-Jul-07,83.279
23-Jul-07,83.858
24-Jul-07,84.452
25-Jul-07,84.936
26-Jul-07,85.327
27-Jul-07,85.598
28-Jul-07,85.826
29-Jul-07,85.947
30-Jul-07,86.494
31-Jul-07,86.626
1-Aug-07,86.373
2-Aug-07,86.036
3-Aug-07,85.664
4-Aug-07,85.629
5-Aug-07,85.645
6-Aug-07,85.405
7-Aug-07,85.432
8-Aug-07,85.612
9-Aug-07,85.731
10-Aug-07,85.758
11-Aug-07,85.873
12-Aug-07,85.758
13-Aug-07,85.566
14-Aug-07,85.431
15-Aug-07,85.013
16-Aug-07,84.574
17-Aug-07,83.894
18-Aug-07,83.69
19-Aug-07,83.363
20-Aug-07,83.387
21-Aug-07,83.81
22-Aug-07,83.744
23-Aug-07,84.642
24-Aug-07,84.726
25-Aug-07,84.366
26-Aug-07,84.38
27-Aug-07,84.77
28-Aug-07,84.871
29-Aug-07,85.201
30-Aug-07,85.184
31-Aug-07,85.32
1-Sep-07,85.734
2-Sep-07,85.898
3-Sep-07,86.418
4-Sep-07,86.836
5-Sep-07,87.396
6-Sep-07,87.455
7-Sep-07,87.151
8-Sep-07,87.497
9-Sep-07,87.827
10-Sep-07,87.957
11-Sep-07,88.129
12-Sep-07,88.334
13-Sep-07,88.295
14-Sep-07,88.238
15-Sep-07,88.03
16-Sep-07,88.157
17-Sep-07,88.45
18-Sep-07,88.747
19-Sep-07,89.096
20-Sep-07,88.954
21-Sep-07,88.816
22-Sep-07,88.633
23-Sep-07,88.654
24-Sep-07,88.75
25-Sep-07,89.26
26-Sep-07,90.063
27-Sep-07,90.801
28-Sep-07,91.515
29-Sep-07,91.287
30-Sep-07,91.482
1-Oct-07,91.296
2-Oct-07,91.083
3-Oct-07,91.138
4-Oct-07,90.904
5-Oct-07,90.357
6-Oct-07,89.505
7-Oct-07,89.728
8-Oct-07,90.724
9-Oct-07,91.32
10-Oct-07,91.309
11-Oct-07,91.232
12-Oct-07,92.11
13-Oct-07,91.8
14-Oct-07,91.733
15-Oct-07,91.941
16-Oct-07,91.985
17-Oct-07,91.268
18-Oct-07,90.155
19-Oct-07,89.908
20-Oct-07,88.844
21-Oct-07,87.925
22-Oct-07,88.259
23-Oct-07,89.342
24-Oct-07,90.675
25-Oct-07,91.807
26-Oct-07,92.804
27-Oct-07,92.804
28-Oct-07,92.734
29-Oct-07,92.952
30-Oct-07,92.707
31-Oct-07,92.033
1-Nov-07,91.326
2-Nov-07,90.952
3-Nov-07,90.6
4-Nov-07,90.76
5-Nov-07,91.166
6-Nov-07,91.603
7-Nov-07,91.984
8-Nov-07,92.308
9-Nov-07,92.783
10-Nov-07,92.879
11-Nov-07,92.681
12-Nov-07,92.249
13-Nov-07,92.187
14-Nov-07,92.484
15-Nov-07,92.498
16-Nov-07,91.882
17-Nov-07,91.11
18-Nov-07,90.807
19-Nov-07,90.656
20-Nov-07,90.858
21-Nov-07,91.665
22-Nov-07,92.513
23-Nov-07,93.259
24-Nov-07,94.044
25-Nov-07,94.498
26-Nov-07,93.948
27-Nov-07,93.735
28-Nov-07,93.163
29-Nov-07,93.039
30-Nov-07,92.481
1-Dec-07,91.749
2-Dec-07,90.493
3-Dec-07,89.83
4-Dec-07,89.364
5-Dec-07,90.314
6-Dec-07,91.239
7-Dec-07,91.757
8-Dec-07,90.364
9-Dec-07,90.669
10-Dec-07,91.745
11-Dec-07,91.361
12-Dec-07,90.621
13-Dec-07,90.507
14-Dec-07,89.808
15-Dec-07,88.792
16-Dec-07,89.165
17-Dec-07,89.05
18-Dec-07,89.43
19-Dec-07,88.949
20-Dec-07,90.093
21-Dec-07,89.821
22-Dec-07,90.059
23-Dec-07,90.427
24-Dec-07,90.567
25-Dec-07,90.275
26-Dec-07,89.861
27-Dec-07,89.211
28-Dec-07,89.443
29-Dec-07,88.879
30-Dec-07,87.363
31-Dec-07,86.407
1-Jan-08,85.548
2-Jan-08,84.198
3-Jan-08,83.482
4-Jan-08,84.913
5-Jan-08,81.821
6-Jan-08,79.788
7-Jan-08,77.145
8-Jan-08,75.477
9-Jan-08,72.42
10-Jan-08,70.521
11-Jan-08,68.955
12-Jan-08,67.522
13-Jan-08,66.284
14-Jan-08,65.638
15-Jan-08,65.071
16-Jan-08,64.919
17-Jan-08,65.156
18-Jan-08,66.122
19-Jan-08,65.962
20-Jan-08,66.634
21-Jan-08,66.293
22-Jan-08,65.416
23-Jan-08,65.295
24-Jan-08,65.004
25-Jan-08,64.51
26-Jan-08,63.385
27-Jan-08,63.429
28-Jan-08,60.117
29-Jan-08,60.066
30-Jan-08,60.115
31-Jan-08,61.43
1-Feb-08,62.347
2-Feb-08,63.863
3-Feb-08,65.141
4-Feb-08,63.063
5-Feb-08,63.768
6-Feb-08,63.921
7-Feb-08,63.791
8-Feb-08,63.894
9-Feb-08,64.15
10-Feb-08,63.706
11-Feb-08,63.487
12-Feb-08,63.616
13-Feb-08,64.099
14-Feb-08,63.92
15-Feb-08,64.882
16-Feb-08,65.425
17-Feb-08,65.598
18-Feb-08,65.837
19-Feb-08,65.697
20-Feb-08,65.313
21-Feb-08,65.828
22-Feb-08,64.865
23-Feb-08,64.547
24-Feb-08,65.327
25-Feb-08,62.209
26-Feb-08,62.461
27-Feb-08,62.668
28-Feb-08,63.358
29-Feb-08,63.803
1-Mar-08,63.82
2-Mar-08,64.608
3-Mar-08,66.101
4-Mar-08,67.196
5-Mar-08,67.469
6-Mar-08,67.471
7-Mar-08,67.897
8-Mar-08,68.759
9-Mar-08,69.657
10-Mar-08,70.044
11-Mar-08,70.168
12-Mar-08,70.532
13-Mar-08,71.548
14-Mar-08,71.659
15-Mar-08,71.869
16-Mar-08,70.586
17-Mar-08,70.485
18-Mar-08,70.607
19-Mar-08,71.373
20-Mar-08,71.711
21-Mar-08,71.235
22-Mar-08,72.323
23-Mar-08,72.864
24-Mar-08,73.354
25-Mar-08,73.202
26-Mar-08,72.911
27-Mar-08,72.372
28-Mar-08,73.216
29-Mar-08,73.768
30-Mar-08,72.319
31-Mar-08,71.166
1-Apr-08,72.692
2-Apr-08,73.299
3-Apr-08,73.062
4-Apr-08,73.747
5-Apr-08,74.893
6-Apr-08,75.565
7-Apr-08,75.545
8-Apr-08,76.222
9-Apr-08,77.224
10-Apr-08,76.75
11-Apr-08,76.81
12-Apr-08,76.75
13-Apr-08,76.467
14-Apr-08,75.743
15-Apr-08,74.426
16-Apr-08,74.047
17-Apr-08,74.647
18-Apr-08,75.602
19-Apr-08,75.977
20-Apr-08,75.044
21-Apr-08,75.152
22-Apr-08,75.885
23-Apr-08,76.524
24-Apr-08,75.691
25-Apr-08,75.266
26-Apr-08,75.446
27-Apr-08,75.084
28-Apr-08,74.066
29-Apr-08,73.967
30-Apr-08,72.655
1-May-08,73.261
2-May-08,74.786
3-May-08,76.477
4-May-08,78.727
5-May-08,80.062
6-May-08,80.804
7-May-08,80.987
8-May-08,81.477
9-May-08,81.592
10-May-08,80.921
11-May-08,80.478
12-May-08,79.811
13-May-08,79.549
14-May-08,79.904
15-May-08,80.603
16-May-08,81.149
17-May-08,81.16
18-May-08,81.476
19-May-08,82.203
20-May-08,82.534
21-May-08,81.992
22-May-08,82.145
23-May-08,82.912
24-May-08,82.634
25-May-08,82.057
26-May-08,81.547
27-May-08,80.712
28-May-08,80.459
29-May-08,80.443
30-May-08,80.691
31-May-08,80.997
1-Jun-08,81.527
2-Jun-08,82.427
3-Jun-08,83.569
4-Jun-08,84.283
5-Jun-08,84.182
6-Jun-08,83.973
7-Jun-08,83.421
8-Jun-08,83.134
9-Jun-08,82.587
10-Jun-08,82.079
11-Jun-08,81.837
12-Jun-08,82.239
13-Jun-08,82.604
14-Jun-08,82.798
15-Jun-08,83.083
16-Jun-08,83.248
17-Jun-08,83.184
18-Jun-08,83.095
19-Jun-08,83.622
20-Jun-08,83.911
21-Jun-08,83.812
22-Jun-08,82.956
23-Jun-08,82.585
24-Jun-08,82.414
25-Jun-08,81.988
26-Jun-08,82.081
27-Jun-08,82.605
28-Jun-08,82.856
29-Jun-08,83.327
30-Jun-08,83.759
1-Jul-08,84.32
2-Jul-08,85.313
3-Jul-08,85.703
4-Jul-08,85.908
5-Jul-08,86.068
6-Jul-08,86.096
7-Jul-08,86.248
8-Jul-08,86.232
9-Jul-08,85.892
10-Jul-08,85.924
11-Jul-08,86.057
12-Jul-08,86.063
13-Jul-08,86.609
14-Jul-08,87.026
15-Jul-08,87.046
16-Jul-08,87.033
17-Jul-08,87.093
18-Jul-08,87.299
19-Jul-08,87.768
20-Jul-08,87.673
21-Jul-08,87.269
22-Jul-08,87.498
23-Jul-08,87.644
24-Jul-08,87.535
25-Jul-08,87.408
26-Jul-08,87.732
27-Jul-08,88.119
28-Jul-08,88.581
29-Jul-08,89.002
30-Jul-08,89.445
31-Jul-08,89.725
1-Aug-08,89.983
2-Aug-08,90.201
3-Aug-08,90.388
4-Aug-08,90.308
5-Aug-08,90.179
6-Aug-08,89.903
7-Aug-08,89.846
8-Aug-08,89.776
9-Aug-08,89.871
10-Aug-08,89.964
11-Aug-08,90.387
12-Aug-08,90.657
13-Aug-08,90.943
14-Aug-08,90.957
15-Aug-08,91.243
16-Aug-08,91.537
17-Aug-08,91.737
18-Aug-08,91.334
19-Aug-08,91.059
20-Aug-08,91.183
21-Aug-08,91.391
22-Aug-08,91.435
23-Aug-08,91.601
24-Aug-08,91.99
25-Aug-08,92.041
26-Aug-08,92.076
27-Aug-08,92.154
28-Aug-08,92.469
29-Aug-08,92.843
30-Aug-08,93.112
31-Aug-08,92.966
1-Sep-08,92.335
2-Sep-08,92.528
3-Sep-08,92.484
4-Sep-08,92.461
5-Sep-08,92.47
6-Sep-08,92.241
7-Sep-08,92.041
8-Sep-08,91.868
9-Sep-08,91.792
10-Sep-08,91.515
11-Sep-08,91.284
12-Sep-08,91.412
13-Sep-08,91.739
14-Sep-08,91.825
15-Sep-08,91.989
16-Sep-08,92.325
17-Sep-08,92.52
18-Sep-08,92.827
19-Sep-08,92.651
20-Sep-08,92.567
21-Sep-08,92.421
22-Sep-08,92.355
23-Sep-08,92.176
24-Sep-08,92.132
25-Sep-08,92.291
26-Sep-08,92.403
27-Sep-08,92.567
28-Sep-08,92.787
29-Sep-08,92.825
30-Sep-08,92.867
1-Oct-08,92.973
2-Oct-08,92.984
3-Oct-08,93.318
4-Oct-08,93.44
5-Oct-08,92.939
6-Oct-08,92.279
7-Oct-08,91.501
8-Oct-08,91.617
9-Oct-08,91.245
10-Oct-08,90.976
11-Oct-08,91.187
12-Oct-08,91.386
13-Oct-08,91.807
14-Oct-08,92.72
15-Oct-08,93.701
16-Oct-08,94.159
17-Oct-08,94.634
18-Oct-08,94.593
19-Oct-08,94.187
20-Oct-08,93.201
21-Oct-08,92.518
22-Oct-08,92.45
23-Oct-08,92.798
24-Oct-08,93.005
25-Oct-08,93.171
26-Oct-08,93.549
27-Oct-08,93.639
28-Oct-08,93.607
29-Oct-08,93.888
30-Oct-08,94.837
31-Oct-08,95.142
1-Nov-08,95.542
2-Nov-08,94.706
3-Nov-08,94.694
4-Nov-08,93.252
5-Nov-08,91.606
6-Nov-08,90.874
7-Nov-08,91.023
8-Nov-08,91.719
9-Nov-08,92.381
10-Nov-08,92.138
11-Nov-08,92.489
12-Nov-08,93.076
13-Nov-08,93.62
14-Nov-08,94.49
15-Nov-08,94.942
16-Nov-08,94.956
17-Nov-08,94.403
18-Nov-08,93.681
19-Nov-08,92.97
20-Nov-08,92.23
21-Nov-08,91.796
22-Nov-08,91.895
23-Nov-08,92.332
24-Nov-08,93.085
25-Nov-08,93.336
26-Nov-08,93.86
27-Nov-08,93.822
28-Nov-08,92.867
29-Nov-08,93.034
30-Nov-08,93.06
1-Dec-08,92.84
2-Dec-08,92.114
3-Dec-08,91.627
4-Dec-08,91.491
5-Dec-08,90.613
6-Dec-08,90.187
7-Dec-08,90.506
8-Dec-08,91.118
9-Dec-08,91.317
10-Dec-08,91.674
11-Dec-08,92.918
12-Dec-08,93.761
13-Dec-08,93.953
14-Dec-08,93.897
15-Dec-08,93.986
16-Dec-08,92.716
17-Dec-08,92.042
18-Dec-08,91.297
19-Dec-08,90.362
20-Dec-08,89.559
21-Dec-08,90.163
22-Dec-08,91.552
23-Dec-08,91.781
24-Dec-08,92.818
25-Dec-08,93.736
26-Dec-08,91.535
27-Dec-08,90.779
28-Dec-08,90.833
29-Dec-08,91.064
30-Dec-08,90.963
31-Dec-08,90.097
1-Jan-09,89.418
2-Jan-09,89.065
3-Jan-09,87.652
4-Jan-09,86.977
5-Jan-09,86.793
6-Jan-09,86.868
7-Jan-09,87.215
8-Jan-09,87.894
9-Jan-09,87.488
10-Jan-09,86.864
11-Jan-09,86.637
12-Jan-09,86.719
13-Jan-09,86.036
14-Jan-09,85.652
15-Jan-09,85.168
16-Jan-09,84.254
17-Jan-09,83.502
18-Jan-09,83.043
19-Jan-09,82.86
20-Jan-09,83.344
21-Jan-09,83.874
22-Jan-09,83.877
23-Jan-09,83.65
24-Jan-09,83.127
25-Jan-09,82.711
26-Jan-09,81.997
27-Jan-09,80.495
28-Jan-09,80.012
29-Jan-09,80.006
30-Jan-09,79.787
31-Jan-09,79.452
1-Feb-09,78.235
2-Feb-09,76.271
3-Feb-09,75.543
4-Feb-09,75.276
5-Feb-09,74.842
6-Feb-09,73.916
7-Feb-09,71.832
8-Feb-09,70.533
9-Feb-09,69.243
10-Feb-09,67.014
11-Feb-09,67.054
12-Feb-09,65.959
13-Feb-09,66.148
14-Feb-09,64.956
15-Feb-09,66.67
16-Feb-09,66.334
17-Feb-09,63.849
18-Feb-09,62.56
19-Feb-09,63.682
20-Feb-09,63.648
21-Feb-09,64.064
22-Feb-09,64.895
23-Feb-09,63.797
24-Feb-09,62.956
25-Feb-09,63.121
26-Feb-09,62.9
27-Feb-09,62.66
28-Feb-09,63.303
1-Mar-09,63.131
2-Mar-09,63.567
3-Mar-09,63.762
4-Mar-09,63.654
5-Mar-09,63.368
6-Mar-09,63.512
7-Mar-09,63.314
8-Mar-09,63.474
9-Mar-09,62.724
10-Mar-09,62.794
11-Mar-09,63.213
12-Mar-09,63.004
13-Mar-09,62.848
14-Mar-09,62.719
15-Mar-09,62.464
16-Mar-09,62.16
17-Mar-09,61.954
18-Mar-09,62.456
19-Mar-09,62.943
20-Mar-09,62.626
21-Mar-09,62.613
22-Mar-09,61.47
23-Mar-09,60.851
24-Mar-09,61.697
25-Mar-09,62.39
26-Mar-09,62.435
27-Mar-09,62.794
28-Mar-09,63.396
29-Mar-09,63.118
30-Mar-09,63.234
31-Mar-09,63.724
1-Apr-09,63.87
2-Apr-09,64.636
3-Apr-09,63.718
4-Apr-09,64.458
5-Apr-09,64.782
6-Apr-09,65.388
7-Apr-09,66.331
8-Apr-09,66.193
9-Apr-09,66.688
10-Apr-09,67.276
11-Apr-09,66.375
12-Apr-09,66.121
13-Apr-09,66.534
14-Apr-09,66.371
15-Apr-09,65.982
16-Apr-09,65.958
17-Apr-09,66.201
18-Apr-09,66.093
19-Apr-09,66.169
20-Apr-09,66.319
21-Apr-09,66.873
22-Apr-09,67.359
23-Apr-09,67.456
24-Apr-09,67.898
25-Apr-09,67.962
26-Apr-09,68.552
27-Apr-09,69.546
28-Apr-09,69.478
29-Apr-09,69.038
30-Apr-09,68.731
1-May-09,68.868
2-May-09,68.652
3-May-09,68.441
4-May-09,68.791
5-May-09,69.393
6-May-09,69.699
7-May-09,69.897
8-May-09,70.511
9-May-09,71.59
10-May-09,72.738
11-May-09,73.145
12-May-09,72.407
13-May-09,71.595
14-May-09,71.278
15-May-09,70.985
16-May-09,70.796
17-May-09,70.872
18-May-09,70.74
19-May-09,70.928
20-May-09,71.441
21-May-09,72.625
22-May-09,73.851
23-May-09,74.602
24-May-09,75.269
25-May-09,75.822
26-May-09,76.784
27-May-09,77.067
28-May-09,76.257
29-May-09,75.196
30-May-09,73.919
31-May-09,73.158
1-Jun-09,72.985
2-Jun-09,73.535
3-Jun-09,74.194
4-Jun-09,74.767
5-Jun-09,75.378
6-Jun-09,75.922
7-Jun-09,76.558
8-Jun-09,77.123
9-Jun-09,77.075
10-Jun-09,76.734
11-Jun-09,76.059
12-Jun-09,75.528
13-Jun-09,74.694
14-Jun-09,74.144
15-Jun-09,73.91
16-Jun-09,73.957
17-Jun-09,74.243
18-Jun-09,74.902
19-Jun-09,76.017
20-Jun-09,77.15
21-Jun-09,77.239
22-Jun-09,78.283
23-Jun-09,79.136
24-Jun-09,79.361
25-Jun-09,78.763
26-Jun-09,78.292
27-Jun-09,77.551
28-Jun-09,76.929
29-Jun-09,76.264
30-Jun-09,76.095
1-Jul-09,76.365
2-Jul-09,77.266
3-Jul-09,77.95
4-Jul-09,78.813
5-Jul-09,79.424
6-Jul-09,79.636
7-Jul-09,80.041
8-Jul-09,80.245
9-Jul-09,80.153
10-Jul-09,80.059
11-Jul-09,79.905
12-Jul-09,79.774
13-Jul-09,79.764
14-Jul-09,80.27
15-Jul-09,80.487
16-Jul-09,80.782
17-Jul-09,81.664
18-Jul-09,82.317
19-Jul-09,83.015
20-Jul-09,83.488
21-Jul-09,83.596
22-Jul-09,83.652
23-Jul-09,84.114
24-Jul-09,84.202
25-Jul-09,83.781
26-Jul-09,83.371
27-Jul-09,83.449
28-Jul-09,83.653
29-Jul-09,83.769
30-Jul-09,83.691
31-Jul-09,83.87
1-Aug-09,84.407
2-Aug-09,84.747
3-Aug-09,85.173
4-Aug-09,85.529
5-Aug-09,85.717
6-Aug-09,85.937
7-Aug-09,85.91
8-Aug-09,85.846
9-Aug-09,86.189
10-Aug-09,86.509
11-Aug-09,86.438
12-Aug-09,86.632
13-Aug-09,86.874
14-Aug-09,87.362
15-Aug-09,87.583
16-Aug-09,87.776
17-Aug-09,88.144
18-Aug-09,88.759
19-Aug-09,89.473
20-Aug-09,89.626
21-Aug-09,89.631
22-Aug-09,89.906
23-Aug-09,89.736
24-Aug-09,89.474
25-Aug-09,89.197
26-Aug-09,89.013
27-Aug-09,88.719
28-Aug-09,88.791
29-Aug-09,88.874
30-Aug-09,88.849
31-Aug-09,88.828
1-Sep-09,88.538
2-Sep-09,88.705
3-Sep-09,89.075
4-Sep-09,89.213
5-Sep-09,89.487
6-Sep-09,89.339
7-Sep-09,89.584
8-Sep-09,90.398
9-Sep-09,90.545
10-Sep-09,90.647
11-Sep-09,91.266
12-Sep-09,91.58
13-Sep-09,91.559
14-Sep-09,90.789
15-Sep-09,90.599
16-Sep-09,90.832
17-Sep-09,91.5
