Date,OM01,OM02,OM03,OM04,OM05,OM06,OM07,OM08,OM09,OM10,OM11,OM12,OM13,OM14,OM15,OM16,OM17,OM18,OM19,OM20,OM21,OM22,OM23,OM24,OM25,OM26,OM27,OM28,OM29,OM30,OM31,OM32,OM33,OM34,OM35,OM36,OM37,OM38,OM39,OM40,OM41,OM42,OM43,OM44,OM45,OM46,OM47,OM48,OM49,OM50,OM51,OM52,OM53,OM54,OM55,OM56,OM57,OM58,OM59,OM60,OM61,OM62,OM63,OM64,OM65,OM66,OM67,OM68,OM69,OM70,OM71,OM72
5/25/2001,276.19,286.19,290.92,298.35,301.56,309.68,312.60,323.22,329.74,340.41,348.45,353.93,361.85,369.65,374.41,375.23,376.60,381.79,382.77,386.82,389.27,389.67,390.56,390.62,388.46,385.13,382.22,378.04,287.75,291.60,297.19,304.03,311.19,317.55,319.00,322.29,325.93,328.32,330.37,333.13,335.10,337.38,339.04,340.91,343.87,346.39,349.21,353.45,356.20,360.14,362.98,364.93,367.46,368.96,370.23,373.24,374.76,345.27,349.79,360.65,338.03,345.18,333.05,333.18,334.66,327.72,320.29,357.57,408.25,422.33,453.00,485.30
5/26/2001,273.62,284.11,288.91,296.70,299.88,307.98,310.91,321.46,328.05,339.01,346.94,352.54,360.50,368.26,373.05,373.36,374.77,380.07,381.14,385.32,387.94,388.41,389.42,389.41,387.49,383.72,381.50,377.67,285.28,289.19,294.76,301.76,308.97,315.41,316.94,320.20,323.96,326.55,328.72,331.76,333.87,336.11,337.70,339.49,342.28,344.60,347.20,351.08,353.45,357.15,359.96,362.00,364.66,366.21,367.64,370.72,372.46,343.71,348.11,359.03,336.94,344.14,331.93,332.11,334.80,328.19,320.91,357.96,407.05,420.24,448.21,477.48
5/27/2001,270.37,282.10,286.85,295.01,298.22,306.30,309.28,319.80,326.37,337.33,345.40,350.76,358.70,366.59,371.21,371.91,373.30,378.65,379.67,383.85,386.47,386.94,387.96,388.02,386.03,382.81,380.45,377.08,282.80,286.72,292.45,299.60,306.81,313.06,314.93,318.25,322.22,324.86,327.16,330.36,332.52,334.81,336.36,338.10,340.82,343.02,345.53,349.20,351.46,354.89,357.45,359.25,361.67,363.28,364.55,367.93,369.93,342.10,346.36,356.94,335.45,342.42,330.60,330.88,335.33,330.75,324.30,358.90,405.88,418.42,443.91,470.51
5/28/2001,267.90,280.87,286.05,294.12,297.38,305.41,308.50,319.27,325.97,337.03,345.05,350.42,358.30,366.15,370.75,371.32,372.65,377.72,378.76,382.76,385.26,385.67,386.56,386.55,384.41,380.83,378.76,375.39,281.94,285.92,291.75,299.12,305.84,311.99,313.61,316.93,320.95,323.71,326.09,329.30,331.49,333.78,335.31,337.09,339.75,341.98,344.60,348.05,350.20,353.38,355.84,357.55,359.97,361.51,362.42,365.71,367.89,340.93,345.06,355.60,334.51,342.00,329.68,330.17,337.23,335.28,330.09,362.44,405.87,416.92,440.49,464.66
5/29/2001,267.76,282.24,287.60,294.94,298.28,307.10,310.49,322.48,329.86,341.88,349.84,355.81,363.60,370.93,375.39,376.06,377.34,382.02,382.93,385.98,387.24,387.35,386.86,386.28,383.06,379.10,376.32,372.84,283.95,288.01,293.79,300.43,306.52,312.25,313.38,316.76,321.00,323.78,326.20,329.43,331.64,334.08,335.56,337.30,339.95,342.30,345.06,349.16,351.41,354.49,356.63,358.08,360.22,361.57,362.38,365.11,366.82,340.88,344.91,358.68,335.47,344.71,329.62,330.48,342.80,345.92,341.39,370.72,409.30,416.86,438.32,459.61
5/30/2001,266.58,281.88,287.59,295.15,298.64,307.70,311.15,323.72,331.66,344.38,352.42,358.73,366.46,373.65,378.25,379.12,380.45,385.28,386.22,389.21,390.14,390.13,389.04,388.20,384.50,380.11,377.65,374.96,283.50,287.79,293.86,300.43,306.38,311.82,312.84,316.16,320.44,323.31,325.87,329.40,331.88,334.37,335.80,337.48,340.11,342.51,345.53,349.91,352.48,355.75,357.99,359.26,360.93,362.00,362.49,364.44,365.86,341.07,345.34,360.22,335.93,346.90,330.28,332.05,353.66,364.42,362.47,382.92,415.05,418.78,435.84,454.89
5/31/2001,263.24,278.95,285.29,293.77,297.53,306.65,310.05,322.37,330.63,343.76,352.23,358.72,366.73,374.28,379.01,380.50,381.91,387.17,388.13,391.41,392.44,392.42,391.25,390.31,386.58,382.26,380.63,380.05,279.97,284.65,291.32,298.20,304.47,310.05,311.32,314.84,319.40,322.56,325.42,329.37,332.15,334.55,335.95,337.57,340.20,342.68,345.69,350.25,353.04,356.58,359.03,360.49,362.03,362.92,363.32,364.63,365.98,341.07,345.20,360.17,336.05,346.56,331.19,333.66,367.85,392.85,394.98,402.85,423.64,422.72,433.67,450.30
6/1/2001,259.14,274.16,281.03,290.41,294.28,303.29,306.47,317.76,325.38,337.78,346.38,353.07,361.44,369.45,374.79,375.65,377.08,382.90,384.01,388.50,391.07,391.42,391.80,391.52,389.06,385.14,386.14,390.51,274.63,279.71,286.94,294.37,301.39,307.60,308.78,312.54,317.63,321.21,324.47,328.97,332.02,333.97,335.25,336.76,339.21,341.34,343.96,348.15,350.67,354.53,357.26,358.93,360.86,361.76,362.75,364.29,365.47,340.39,343.86,355.56,335.36,342.26,332.92,337.15,391.40,427.69,432.43,428.78,435.30,429.57,433.49,446.00
6/2/2001,257.34,271.46,277.71,286.75,290.55,299.37,302.46,312.91,319.70,331.06,339.05,345.46,353.85,362.21,367.80,367.93,369.36,375.16,376.32,381.17,384.51,385.12,386.83,387.10,386.18,383.84,388.44,400.47,272.21,276.82,283.71,291.13,298.51,305.12,306.69,311.01,316.96,321.18,324.89,330.01,333.20,334.18,334.88,335.89,337.75,339.45,341.64,345.24,347.10,350.43,352.74,354.24,356.23,357.31,358.75,361.43,363.19,338.72,341.71,351.03,334.75,337.48,336.67,342.78,417.26,458.42,462.93,453.63,447.81,438.07,435.58,443.21
6/3/2001,255.30,268.77,274.42,282.93,286.42,294.57,297.41,306.94,312.76,322.75,330.04,336.47,344.52,352.73,358.60,357.66,359.11,365.00,366.26,371.36,375.09,375.88,378.30,378.79,378.59,376.89,384.47,400.11,269.65,273.96,280.70,288.29,296.17,303.63,304.97,309.54,316.18,321.24,325.88,332.35,336.25,336.25,336.10,336.26,337.00,338.12,339.86,342.86,343.85,346.45,348.28,349.30,350.75,351.60,352.91,355.69,357.70,337.34,339.77,346.34,335.88,333.20,342.32,350.17,447.88,486.88,490.83,475.91,461.70,447.90,439.09,441.63
6/4/2001,252.47,265.43,270.94,279.00,282.19,289.41,291.87,300.32,305.51,314.51,321.11,327.48,334.78,342.80,348.40,347.38,348.80,354.41,355.72,360.89,364.87,365.76,368.65,369.32,369.84,369.03,376.40,391.19,266.45,270.78,277.29,284.98,293.36,300.96,302.88,307.79,315.26,321.22,326.98,335.48,340.68,340.13,339.43,338.92,338.48,338.87,339.93,342.22,342.63,344.63,346.09,346.77,347.56,348.09,348.87,350.54,352.04,337.86,338.74,342.55,339.28,331.26,349.00,358.46,475.67,515.75,519.64,499.77,478.70,460.33,444.21,441.34
6/5/2001,251.73,263.09,267.85,275.52,278.44,284.75,286.91,294.53,299.12,307.55,313.97,320.26,327.02,334.73,340.04,338.36,339.58,344.54,345.79,350.66,354.53,355.43,358.55,359.29,360.65,361.49,369.63,384.69,263.71,267.58,273.69,281.58,290.39,298.65,300.80,306.29,314.82,321.76,328.52,338.82,345.35,344.73,343.88,343.06,341.96,341.84,342.41,344.02,343.92,345.02,345.99,346.35,346.56,346.80,347.24,347.93,348.85,340.68,340.24,341.56,343.79,331.36,355.03,365.54,500.12,541.88,544.46,523.49,496.92,474.76,451.29,442.44
6/6/2001,250.50,261.57,266.22,273.40,276.03,281.89,284.01,291.82,296.43,304.72,311.03,317.01,323.57,331.06,336.56,336.15,337.21,341.94,343.00,347.37,350.63,351.25,353.56,354.20,354.85,355.97,361.25,372.80,262.66,266.43,272.11,279.82,288.88,297.95,300.74,307.32,317.30,324.95,332.02,343.01,350.12,349.38,348.49,347.53,346.22,345.94,346.25,347.62,347.62,348.49,349.18,349.18,348.74,348.64,348.39,347.89,347.84,344.61,343.80,341.11,346.59,329.80,360.42,370.71,510.57,559.66,562.64,542.25,513.95,489.11,459.40,444.95
6/7/2001,248.79,259.29,264.10,271.49,273.89,279.15,281.07,288.63,293.08,301.02,307.37,313.80,319.94,327.13,332.64,332.24,333.25,337.82,338.85,343.40,346.97,347.66,350.26,350.96,352.03,353.39,356.24,363.58,260.35,264.32,270.16,278.10,287.53,297.10,300.37,307.03,317.37,325.35,333.06,345.17,353.51,353.20,352.58,351.84,350.77,350.46,350.66,351.75,351.64,352.21,352.86,353.04,352.79,352.62,352.20,351.07,350.26,349.15,348.21,343.34,350.51,332.14,364.19,375.91,527.72,577.43,580.24,559.83,530.74,503.56,468.95,448.78
6/8/2001,247.90,257.48,261.73,269.10,271.42,276.18,277.88,284.85,288.95,296.59,302.83,309.23,314.94,321.92,327.49,327.19,328.05,332.26,333.24,337.64,341.17,341.94,344.82,345.63,347.58,350.70,353.85,361.52,257.31,261.00,266.58,274.84,284.92,295.67,298.87,305.94,316.84,325.26,333.57,347.17,356.77,356.72,356.27,355.71,354.93,354.74,354.97,355.96,355.90,356.23,356.68,356.74,356.53,356.40,356.14,355.21,354.38,353.60,352.91,345.73,353.91,332.88,368.21,380.21,548.02,593.62,595.29,576.84,547.87,519.65,479.73,454.13
6/9/2001,246.27,255.93,260.64,267.85,269.97,274.48,276.16,283.06,287.24,295.21,301.54,308.00,313.77,320.93,326.40,326.42,327.32,331.49,332.47,336.61,339.82,340.53,343.00,343.73,345.70,349.58,353.42,363.00,256.26,260.15,266.02,274.79,284.46,295.10,298.94,306.34,318.13,327.05,335.82,350.02,359.83,359.49,359.03,358.62,358.11,358.10,358.55,359.64,359.75,360.24,360.74,360.80,360.54,360.43,360.02,358.71,357.80,356.99,356.69,347.98,357.37,333.04,372.67,385.85,561.18,601.52,601.79,587.58,561.40,533.18,489.80,460.44
6/10/2001,242.20,253.57,258.92,266.35,268.46,272.98,274.64,281.47,285.70,293.79,300.58,307.21,312.98,320.25,325.78,326.01,326.88,330.98,331.94,336.04,339.16,339.88,342.23,342.90,345.16,349.59,353.20,362.83,254.44,258.80,265.47,275.11,285.40,295.94,300.36,307.72,319.84,329.36,338.65,354.11,364.36,363.50,362.69,361.98,361.16,361.11,361.61,362.81,362.97,363.48,363.97,364.03,363.90,363.85,363.50,362.38,361.55,359.97,359.94,350.67,360.97,334.19,379.38,393.19,572.35,607.67,607.24,595.56,572.00,545.29,500.20,467.04
6/11/2001,236.43,251.36,257.46,264.97,267.04,271.36,272.94,279.50,283.69,291.74,298.86,305.84,311.68,319.01,324.70,325.31,326.16,330.18,331.26,335.32,338.42,339.17,341.53,342.24,344.70,349.51,351.66,358.85,252.60,257.63,264.87,275.13,285.93,296.45,300.81,308.17,320.61,330.73,340.92,357.86,369.00,368.16,367.23,366.30,364.99,364.66,364.96,365.97,366.06,366.41,366.83,366.98,367.06,367.06,366.74,365.72,364.98,363.48,362.87,352.87,366.22,337.00,385.63,400.28,584.23,611.19,610.02,601.42,580.44,554.96,509.21,474.42
6/12/2001,233.26,249.39,255.98,263.60,265.63,269.84,271.31,277.35,281.48,289.27,296.69,304.00,309.81,317.09,322.85,323.93,324.82,328.85,330.00,333.95,337.02,337.77,340.08,340.82,343.39,349.08,350.22,355.62,250.38,255.50,263.13,273.87,285.14,296.53,299.78,307.12,319.69,330.18,341.50,359.71,372.20,372.13,371.50,370.62,369.25,368.85,369.09,369.96,369.89,369.77,369.94,370.06,370.16,370.13,369.64,368.54,367.90,367.65,366.62,355.18,370.87,339.02,388.72,404.68,589.56,613.03,611.20,605.72,587.59,563.84,518.07,481.43
6/13/2001,232.65,247.82,254.35,262.11,264.34,268.61,270.04,275.47,279.61,287.99,295.45,303.01,309.00,316.77,322.66,324.00,324.84,328.60,329.74,333.55,336.40,337.16,339.27,339.98,342.99,349.31,349.56,352.67,247.91,253.37,262.36,273.27,284.96,295.96,298.74,305.98,318.35,329.43,341.30,360.66,373.66,374.61,374.40,373.84,372.93,372.78,373.32,374.41,374.29,373.94,374.10,374.32,374.40,374.25,373.45,371.89,371.06,371.77,370.72,359.04,374.27,339.58,389.39,407.95,591.70,612.92,610.63,608.81,593.43,571.33,525.95,489.24
6/14/2001,229.65,244.36,250.88,259.62,262.06,266.53,267.90,272.41,275.74,284.50,291.27,298.90,305.06,313.31,319.76,321.63,322.32,325.99,327.23,331.13,334.03,334.82,336.93,337.64,341.60,349.95,349.33,350.33,242.96,248.28,258.09,269.95,282.56,293.77,296.04,302.59,313.67,324.73,337.47,358.56,373.87,375.79,376.10,375.94,375.56,375.65,376.49,378.19,378.39,378.37,378.62,378.62,378.71,378.79,378.21,376.70,375.70,375.04,374.40,365.01,376.22,341.99,390.98,411.94,600.24,611.05,608.46,611.05,600.21,579.92,535.46,497.95
6/15/2001,226.24,239.92,246.24,255.60,258.52,263.59,264.99,269.27,272.20,280.57,286.44,293.90,299.60,307.88,314.94,317.48,317.98,321.32,322.44,326.08,328.74,329.43,331.57,332.34,337.03,348.08,347.20,348.07,237.99,242.75,252.72,264.99,278.71,290.83,292.73,299.00,309.59,320.95,334.19,356.89,373.62,375.75,376.37,376.51,376.65,376.99,377.98,379.85,380.28,380.70,381.45,381.67,381.85,382.12,382.06,381.33,380.64,376.71,376.81,368.25,376.56,341.26,392.91,413.99,600.77,608.24,606.02,611.86,606.54,588.44,545.53,506.85
6/16/2001,223.03,236.53,242.53,251.60,254.48,259.77,261.31,266.15,269.72,277.96,284.39,291.44,296.71,304.78,311.86,314.37,314.86,318.14,319.25,322.73,325.12,325.66,327.51,328.27,333.09,344.72,343.49,345.07,235.40,239.87,248.72,260.42,273.98,286.89,288.59,295.63,307.55,319.23,332.54,355.31,371.90,374.48,375.47,375.91,376.43,377.01,378.21,380.29,380.74,381.38,382.44,382.84,382.99,383.31,383.44,383.31,383.05,376.71,377.56,367.22,375.57,339.39,389.07,408.50,595.16,606.24,603.47,611.74,610.66,595.06,554.38,516.48
6/17/2001,222.26,234.37,239.60,248.12,250.75,255.73,257.28,262.79,266.83,275.13,281.66,289.31,294.67,302.71,309.53,311.95,312.50,315.92,316.97,320.44,322.85,323.45,325.37,326.19,331.54,342.40,341.40,343.98,233.62,237.57,245.24,256.38,269.49,282.96,284.49,292.02,304.82,316.74,329.61,351.78,367.73,370.77,372.16,373.19,374.62,375.63,377.15,379.44,379.99,381.00,382.35,383.00,383.24,383.60,383.76,384.00,383.92,375.40,377.13,365.07,372.27,335.49,382.43,400.19,588.26,603.59,600.56,610.80,613.66,600.39,563.15,526.46
6/18/2001,222.51,234.19,238.64,246.29,248.69,253.35,254.99,261.78,266.24,275.44,282.37,289.77,296.10,304.27,310.17,312.93,313.68,317.46,318.34,321.81,324.37,324.96,327.19,327.96,332.44,341.52,343.28,349.62,234.21,237.97,244.82,254.83,267.17,279.83,283.00,292.03,306.93,319.35,331.43,350.98,364.45,367.31,368.62,369.74,371.58,373.06,374.95,377.57,378.69,380.44,382.01,382.70,383.28,383.65,383.82,383.81,383.68,372.64,375.56,357.69,366.99,326.77,375.02,388.73,562.90,600.75,597.73,609.07,615.42,604.24,570.56,536.04
6/19/2001,222.26,234.59,238.58,245.79,247.90,252.42,254.18,261.92,266.65,276.15,284.13,291.84,297.82,305.76,311.35,315.58,316.40,320.41,321.30,325.13,328.07,328.79,331.35,332.54,336.93,346.09,351.45,362.35,235.04,238.71,244.77,254.21,266.17,279.51,282.96,292.39,307.19,318.78,330.01,347.81,360.28,363.18,364.81,366.45,369.10,370.86,372.84,375.55,377.08,379.31,381.12,382.11,382.65,382.52,383.22,383.35,382.25,370.28,373.56,355.91,360.22,326.19,368.75,382.48,541.50,596.60,595.71,607.59,616.17,607.19,577.35,545.12
6/20/2001,224.59,235.93,238.94,245.63,247.39,250.88,252.15,258.18,262.19,271.23,278.71,287.36,293.43,301.39,307.43,309.18,310.05,314.28,315.47,319.45,322.51,323.15,326.04,326.96,331.99,343.46,345.08,351.95,235.24,238.21,243.83,252.82,264.48,277.50,280.12,288.16,301.05,312.32,323.58,342.87,356.01,358.55,359.79,361.20,363.71,365.56,367.82,370.95,371.88,374.12,376.05,377.10,378.00,378.67,379.67,381.42,382.07,365.26,369.48,366.72,359.33,331.43,366.61,379.85,566.35,594.77,592.04,605.87,616.46,608.98,583.03,553.73
6/21/2001,227.20,239.06,241.25,247.00,248.33,251.54,252.90,259.49,263.84,272.71,279.86,287.76,294.04,301.69,307.50,310.26,311.17,315.62,316.62,320.74,324.02,324.72,327.36,328.30,332.21,340.28,343.10,350.10,238.22,240.56,245.07,252.77,263.62,276.55,279.69,289.13,303.33,314.16,324.72,341.99,353.90,356.35,357.51,358.62,360.47,362.06,364.01,367.01,368.51,371.05,373.09,374.25,375.22,375.75,376.42,377.64,378.11,361.41,365.29,351.45,352.75,321.05,362.84,373.51,543.76,590.71,588.02,602.74,616.08,610.29,587.74,561.50
6/22/2001,227.00,240.37,243.08,248.95,250.08,252.90,254.21,260.71,264.98,273.50,280.73,288.78,294.80,302.16,307.76,310.54,311.45,315.96,316.94,321.25,324.64,325.34,328.09,328.99,332.99,340.74,343.43,350.03,239.96,242.50,246.94,254.08,264.30,276.01,279.91,288.84,302.44,312.95,323.14,339.63,350.89,353.33,354.71,356.01,358.17,359.78,361.64,364.49,365.75,368.07,370.04,371.18,372.22,372.78,373.61,375.10,375.64,359.15,362.55,350.88,350.17,322.22,359.21,370.68,539.42,589.13,587.18,601.22,615.48,610.95,591.32,568.32
6/23/2001,227.64,242.33,244.93,250.72,251.79,254.43,255.68,261.95,266.16,274.64,281.70,289.03,294.87,302.10,307.53,310.24,311.12,315.49,316.45,320.70,324.16,324.86,327.79,328.92,333.01,340.66,344.68,354.04,241.30,243.54,247.62,254.38,264.23,276.04,279.54,288.54,302.02,312.29,321.90,337.88,348.51,350.72,351.99,353.23,355.34,357.03,358.93,361.84,363.27,365.58,367.38,368.48,369.49,370.01,370.81,372.08,372.33,356.39,360.15,348.51,346.69,319.42,356.67,367.28,533.56,588.76,587.81,600.85,614.94,611.34,594.53,574.36
6/24/2001,226.62,242.76,246.37,252.61,253.70,256.35,257.58,263.80,268.19,277.01,283.81,291.33,297.53,304.71,309.74,312.22,313.13,317.27,318.20,321.96,324.96,325.62,328.15,329.01,332.84,339.96,343.02,350.86,242.76,245.72,250.48,257.16,266.42,276.77,280.74,289.55,302.86,313.09,322.61,337.51,347.56,349.14,350.08,351.21,353.18,354.75,356.65,359.53,360.75,363.09,364.93,366.02,367.06,367.64,368.41,369.73,370.21,354.14,357.53,346.17,345.95,318.57,356.25,367.62,533.83,588.94,588.15,601.24,614.40,611.13,596.26,579.13
6/25/2001,223.74,241.42,246.09,253.23,254.57,257.32,258.51,264.33,268.63,277.39,284.02,291.05,297.33,304.48,309.38,312.13,313.07,317.09,317.94,321.61,324.47,325.10,327.59,328.47,332.50,339.36,343.93,354.53,241.92,245.83,251.53,258.67,268.15,277.83,281.82,290.38,303.92,314.24,323.76,338.69,348.29,348.96,349.35,350.05,351.41,352.67,354.32,356.93,358.00,360.10,361.80,362.81,363.85,364.44,365.27,366.73,367.30,352.04,354.71,342.53,346.35,317.02,358.51,369.97,539.66,592.04,592.79,602.22,612.98,610.60,597.75,583.09
6/26/2001,219.63,239.28,245.15,253.05,254.69,257.63,258.78,264.43,268.67,277.14,283.80,291.15,297.43,304.55,309.71,312.14,313.07,317.13,318.09,321.49,323.93,324.52,326.57,327.26,330.88,337.19,338.50,343.12,240.35,244.90,251.72,259.76,269.35,278.14,281.97,290.00,303.32,314.01,324.25,339.84,349.88,350.13,350.11,350.37,351.02,351.87,353.29,355.79,356.48,358.32,359.85,360.55,361.23,361.81,362.40,363.66,364.30,351.06,353.13,342.38,349.31,318.68,362.38,375.09,556.52,600.59,601.22,606.56,613.69,610.31,599.04,586.46
6/27/2001,215.79,236.75,243.63,252.12,254.02,257.22,258.30,263.00,267.05,275.19,281.76,288.98,295.09,301.97,307.21,309.25,310.05,314.01,315.02,318.56,321.20,321.86,324.13,324.93,329.05,335.20,335.81,338.81,237.06,241.98,249.50,258.57,268.53,277.86,280.20,287.60,300.59,312.02,323.51,341.13,352.34,352.37,352.13,352.00,351.98,352.38,353.41,355.42,355.76,356.97,358.15,358.68,359.30,359.86,360.25,361.13,361.59,351.56,352.36,341.71,351.97,319.24,367.94,383.74,574.99,611.94,612.43,614.01,616.75,611.82,600.42,589.45
6/28/2001,214.23,235.63,242.60,250.75,252.94,256.81,258.03,262.66,267.26,275.51,281.81,289.03,295.16,302.24,307.59,309.62,310.38,314.14,315.14,318.32,320.38,320.93,322.52,323.14,326.81,333.59,333.44,335.76,236.67,241.95,249.98,259.21,269.01,278.23,280.30,287.77,301.42,313.70,326.03,344.42,356.24,356.09,355.48,354.88,354.20,354.33,355.24,357.20,357.38,358.22,359.13,359.34,359.51,359.83,359.79,359.73,359.80,353.44,353.61,341.81,355.53,319.89,373.14,392.56,590.52,621.51,621.58,621.96,621.25,614.11,601.92,591.99
6/29/2001,208.66,230.86,238.43,247.74,250.39,254.84,256.15,260.66,264.59,272.67,278.60,285.73,291.31,298.52,304.41,306.77,307.38,310.99,312.12,315.69,318.09,318.67,320.45,321.06,325.10,333.04,332.59,333.86,231.76,237.22,245.82,255.93,266.71,276.64,278.06,285.08,298.00,310.39,323.84,345.57,360.35,360.86,360.42,359.66,358.43,358.11,358.59,360.02,359.99,360.34,361.33,361.64,361.52,361.64,361.53,361.19,360.87,357.26,356.21,345.54,360.50,323.49,379.59,400.35,610.90,634.84,635.23,631.80,627.84,619.11,604.84,594.55
